episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,custom_metrics/heading_deviation_mean,custom_metrics/heading_deviation_min,custom_metrics/heading_deviation_max,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
503.5237206452196,503.5237206452196,503.5237206452196,606.0,1,1,88705,False,563,556,5a507bc979a14d72a8335cb7a42d5659,2023-09-07_10-25-24,1694082324,175.58400964736938,24146.057297229767,26699,ip-172-31-41-60,172.31.41.60,175.58400964736938,0,1,49761_00000,1.2384288350093672e-07,1.2384288350093672e-07,1.2384288350093672e-07,[503.5237206452196],[606],46.09252475631689,10.136805020604141,9.950540407485585,0.10770706604104459,46079.4,13.151,129485.594,4.68,8.615,88705,88705,28.155378486055778,59.9800796812749,0.0,0.20000000000000004,5e-05,7139.7754934210525,-0.13606765621194714,7139.898514597039,0.14245546,0.06489882539761693,-4.358631912030671,0.0
504.9191350258629,503.5237206452196,504.22142783554125,606.0,1,1,89311,False,564,557,5a507bc979a14d72a8335cb7a42d5659,2023-09-07_10-28-01,1694082481,157.2211344242096,24303.278431653976,26699,ip-172-31-41-60,172.31.41.60,332.805144071579,0,2,49761_00000,7.120641666669138e-06,1.2384288350093672e-07,1.4117440449837339e-05,"[504.9191350258629, 503.5237206452196]","[606, 606]",43.21219894961145,8.339850758892476,9.35348236045526,0.10599948939487702,37212.444,16.285,129170.085,4.691,8.952,89311,89311,27.51644444444445,69.192,0.0,0.3,5e-05,4725.228001644737,-0.15559439302275055,4725.363563939145,0.38901275,0.06647786086327151,-4.291631071191085,0.0
504.9191350258629,-97.36241108359224,303.6934815291634,606.3333333333334,1,1,89918,False,565,558,5a507bc979a14d72a8335cb7a42d5659,2023-09-07_10-30-49,1694082649,168.12515830993652,24471.403589963913,26699,ip-172-31-41-60,172.31.41.60,500.9303023815155,0,3,49761_00000,4.945959406502091e-06,1.2384288350093672e-07,1.4117440449837339e-05,"[-97.36241108359224, 503.5237206452196, 504.9191350258629]","[607, 606, 606]",43.32210187979539,7.304683299581197,9.218607693859441,0.10583132002447466,37685.078,16.089,129272.379,4.69,8.663,89918,89918,28.191666666666666,68.79124999999999,0.0,0.45,5e-05,555.8418538946854,-0.0399973255239035,555.8695301256681,0.015986755,0.02739662882920943,-4.2340492951242545,0.0
504.9191350258629,-97.36241108359224,353.9708327707033,606.25,1,1,90524,False,566,559,5a507bc979a14d72a8335cb7a42d5659,2023-09-07_10-33-47,1694082827,177.85816836357117,24649.261758327484,26699,ip-172-31-41-60,172.31.41.60,678.7884707450867,0,4,49761_00000,7.246258736969351e-06,1.2384288350093672e-07,1.4147156728371135e-05,"[504.80288649532287, 503.5237206452196, 504.9191350258629, -97.36241108359224]","[606, 606, 606, 607]",44.77606620522788,6.630592153014586,9.18402947632096,0.105880432278356,40363.14,15.02,129315.089,4.688,8.479,90524,90524,28.244268774703553,68.40395256916995,0.0,0.6750000000000002,5e-05,5950.591539884868,-0.09481920154863283,5950.667403371711,0.00750132,0.028144347138310735,-4.334476445850573,0.0
504.9191350258629,-98.8028010401048,263.41610600854165,606.2,1,1,91130,False,567,560,5a507bc979a14d72a8335cb7a42d5659,2023-09-07_10-36-49,1694083009,181.8734529018402,24831.135211229324,26699,ip-172-31-41-60,172.31.41.60,860.6619236469269,0,5,49761_00000,5.7970069895754805e-06,0.0,1.4147156728371135e-05,"[-98.8028010401048, 503.5237206452196, 504.9191350258629, -97.36241108359224, 504.80288649532287]","[606, 606, 606, 607, 606]",46.57922251189287,6.147158261235302,9.177424286547282,0.10600011033814136,42740.854,14.183,129372.893,4.686,8.398,91130,91130,28.33076923076923,68.25576923076923,0.0,1.0125,5e-05,746.0206411261307,-0.13247176338183253,746.1270286158511,0.040196765,0.025744423858429257,-4.42016107157657,0.0
504.9191350258629,-98.8028010401048,204.04132269969273,607.0,1,1,91741,False,568,561,5a507bc979a14d72a8335cb7a42d5659,2023-09-07_10-39-27,1694083167,158.09145712852478,24989.22666835785,26699,ip-172-31-41-60,172.31.41.60,1018.7533807754517,0,6,49761_00000,4.830839157979567e-06,0.0,1.4147156728371135e-05,"[-92.83259384455175, 503.5237206452196, 504.9191350258629, -97.36241108359224, 504.80288649532287, -98.8028010401048]","[611, 606, 606, 607, 606, 606]",47.17912584205184,5.776488314796921,9.12247884300359,0.10593088267118667,40077.513,15.146,129696.16,4.68,8.353,91741,91741,27.493333333333332,69.55466666666668,0.0,1.5187500000000003,5e-05,543.9384620666503,-0.1131632249802351,544.0138008117676,0.27214947,0.024909577798098326,-4.379954481124878,0.0
504.9191350258629,-98.8028010401048,161.02484402208503,606.8571428571429,1,1,92347,False,569,562,5a507bc979a14d72a8335cb7a42d5659,2023-09-07_10-42-06,1694083326,159.32348537445068,25148.5501537323,26699,ip-172-31-41-60,172.31.41.60,1178.0768661499023,0,7,49761_00000,4.183199435938572e-06,0.0,1.4147156728371135e-05,"[-97.07402804356113, 503.5237206452196, 504.9191350258629, -97.36241108359224, 504.80288649532287, -98.8028010401048, -92.83259384455175]","[606, 606, 606, 607, 606, 606, 611]",47.34231863880224,5.485381291081479,9.064834428681557,0.10577822219970283,38631.442,15.709,129646.79,4.681,8.316,92347,92347,27.651754385964914,69.23859649122807,0.0,2.2781250000000006,5e-05,520.7930378160978,-0.11872406676411629,520.8777240953947,0.22997881,0.014939650501075544,-4.3198087591873975,0.0
504.9191350258629,-98.8028010401048,129.11099831663512,606.75,1,1,92953,False,570,563,5a507bc979a14d72a8335cb7a42d5659,2023-09-07_10-45-06,1694083506,179.49241471290588,25328.042568445206,26699,ip-172-31-41-60,172.31.41.60,1357.5692808628082,0,8,49761_00000,3.660792586118047e-06,0.0,1.4147156728371135e-05,"[-94.2859216215145, 503.5237206452196, 504.9191350258629, -97.36241108359224, 504.80288649532287, -98.8028010401048, -92.83259384455175, -97.07402804356113]","[606, 606, 606, 607, 606, 606, 611, 606]",47.78361392117894,5.249386161128221,9.033504894239998,0.10573154808309987,40054.607,15.148,129623.18,4.681,8.277,92953,92953,28.298828125,68.348046875,0.0,2.2781250000000006,5e-05,539.9250014455695,-0.08397676560439561,539.9717455412213,0.26928133,0.01634137200093583,-4.39398707841572,0.0
